X,Y,Z,ASSETID,ELR,Mile,Yards,Chains,Miles_Dec,Chainage
495658.935629712,104332.66081983,0,"9004042254",BBR,22,880,40,22.5,36210.24
575590.647893107,155272.52305257,0,"9004042275",PWS2,42,880,40,42.5,68397.12
589509.714580053,164329.338713998,0,"9004039592",WMS,44,0,0,44,70811.136
338903.35620386,402376.407472959,0,"9004031213",SJO2,8,0,0,8,12874.752
197831.167503523,732941.294691906,0,"9004026325",OBN2,60,1320,60,60.75,97767.648
336655.543915926,398148.485053781,0,"9004031202",SJO2,5,0,0,5,8046.72
336604.90789038,397783.889455981,0,"9004000229",AFL,0,889,40.409,0.50511364,812.902
336598.796126482,397745.732093947,0,"9004031201",SJO2,4,1320,60,4.75,7644.384
338421.506498824,397751.779866886,0,"9004039332",WJK,31,0,0,31,49889.664
335192.018623778,397434.148543584,0,"9004025335",NMB,33,0,0,33,53108.352
335927.156634252,397412.919571234,0,"9004000228",AFL,0,0,0,0,0
338094.517998861,397483.956788372,0,"9004039333",WJK,31,440,20,31.25,50292
337789.095268798,397233.671760337,0,"9004039334",WJK,31,880,40,31.5,50694.336
336346.971698383,396985.192440399,0,"9004031200",SJO2,4,440,20,4.25,6839.712
337486.073934167,396985.180035585,0,"9004039335",WJK,31,1320,60,31.75,51096.672
337140.153548292,396774.95459237,0,"9004039336",WJK,32,0,0,32,51499.008
336198.798629279,396613.258134648,0,"9004031199",SJO2,4,0,0,4,6437.376
336793.493283726,396565.130180389,0,"9004039337",WJK,32,440,20,32.25,51901.344
336480.274476247,396325.396314365,0,"9004039338",WJK,32,880,40,32.5,52303.68
336049.946287591,396239.618763475,0,"9004031198",SJO2,3,1320,60,3.75,6035.04
336157.114372127,396076.299589171,0,"9004039339",WJK,32,1320,60,32.75,52706.016
335916.845115632,395853.084333317,0,"9004031197",SJO2,3,880,40,3.5,5632.704
335889.178820024,395777.576396242,0,"9004039340",WJK,33,0,0,33,53108.352
334049.106590114,395677.835746549,0,"9004017822",HXS3,3,440,20,3.25,5230.368
335732.365773215,395543.859133172,0,"9004031194",SJO1,33,311,14.136,33.17670455,53392.73
335983.63804669,394480.585337326,0,"9004030432",SCT1,3,1320,60,3.75,6035.04
359714.566124234,391520.179974321,0,"9004006306",CGJ3,184,880,40,184.5,296923.968
360010.404963628,388804.625605464,0,"9004006299",CGJ3,182,1320,60,182.75,294107.616
360235.645002846,387739.523433978,0,"9004039665",WOA2,0,1345,61.136,0.76420455,1229.868
360173.047872028,395439.442924119,0,"9004010102",DSE,16,440,20,16.25,26151.84
315102.289168865,862129.779581002,0,"9004000638",ANI2,8,0,0,8,12874.752
315489.750547104,862238.635112925,0,"9004000639",ANI2,8,440,20,8.25,13277.088
315887.543338977,862290.366547888,0,"9004000640",ANI2,8,880,40,8.5,13679.424
245495.161054076,860654.096630547,0,"9004018550",KYL,7,0,0,7,11265.408
245893.458667156,860708.720826284,0,"9004018549",KYL,6,1320,60,6.75,10863.072
246294.033435179,860661.21167388,0,"9004018548",KYL,6,880,40,6.5,10460.736
246692.959382422,860613.306795761,0,"9004018547",KYL,6,440,20,6.25,10058.4
247087.281520894,860641.671611799,0,"9004018546",KYL,6,0,0,6,9656.064
331131.879351302,853938.151281922,0,"9004000691",ANI2,21,440,20,21.25,34198.56
347503.398863147,417233.567599723,0,"9004013750",FCO,18,1320,60,18.75,30175.2
347318.983327383,416875.259013905,0,"9004013749",FCO,18,880,40,18.5,29772.864
347130.720699268,416509.475752951,0,"9004013748",FCO,18,440,20,18.25,29370.528
346950.426539503,416159.165178816,0,"9004013747",FCO,18,0,0,18,28968.192
346764.960698744,415798.801933127,0,"9004013746",FCO,17,1320,60,17.75,28565.856
346577.561293504,415437.268462055,0,"9004013745",FCO,17,880,40,17.5,28163.52
346396.211276734,415085.993307519,0,"9004013744",FCO,17,440,20,17.25,27761.184
346210.514471471,414725.200744165,0,"9004013743",FCO,17,0,0,17,27358.848
346028.252825396,414370.745312584,0,"9004013742",FCO,16,1320,60,16.75,26956.512
345844.348160725,414013.094601697,0,"9004013741",FCO,16,880,40,16.5,26554.176
235602.729466248,778546.085614746,0,"9004039096",WHL,80,880,40,80.5,129552.192
235292.904998552,778298.339578826,0,"9004039095",WHL,80,440,20,80.25,129149.856
235100.168405499,777948.239632298,0,"9004039094",WHL,80,0,0,80,128747.52
235036.127750901,777565.352863852,0,"9004039093",WHL,79,1320,60,79.75,128345.184
234881.948059164,777200.467976255,0,"9004039092",WHL,79,880,40,79.5,127942.848
234795.04918431,776826.738801305,0,"9004039091",WHL,79,440,20,79.25,127540.512
234753.463726404,776433.833887985,0,"9004039090",WHL,79,0,0,79,127138.176
234773.886931156,776036.057691854,0,"9004039089",WHL,78,1320,60,78.75,126735.84
234670.683314358,775650.987621505,0,"9004039088",WHL,78,880,40,78.5,126333.504
631548.560131275,140227.202937414,0,"9004042158",XTD,76,799,36.318,76.45397727,123040.75
538894.254460657,174571.721037897,0,"9004042195",HDR,7,72,3.273,7.04090909,11331.245
537644.730057005,176181.013652664,0,"9004020832",LVT,5,1281,58.227,5.72784091,9218.066
538000.557503442,175966.81433087,0,"9004026131",NTL,7,1276,58,7.725,12432.182
538129.526333341,175147.000914045,0,"9004024520",NCS,6,952,43.273,6.54090909,10526.573
518667.182410238,184626.047072059,0,"9004002562",BFG,2,1229,55.864,2.69829545,4342.486
257986.636634494,663142.721633162,0,"9004021797",MEN2,0,407,18.5,0.23125,372.161
332918.327686595,386465.102490381,0,"9004005939",CCS1,13,666,30.273,13.37840909,21530.462
236532.651459068,615695.088717549,0,"9004042133",WAT,45,0,0,45,72420.48
538076.456296032,175545.235815101,0,"9004042203",NCS,6,470,21.364,6.26704545,10085.832
381382.864087924,460406.954002713,0,"9004042146",SAC,234,978,44.455,234.55568182,377480.779
276108.25112714,651193.308009535,0,"9004042153",LRK,3,0,0,3,4828.032
519403.44958983,184078.437991922,0,"9004020172",LLG,2,0,0,2,3218.688
388890.600714135,250327.345819498,0,"9004042140",ABW,0,440,20,0.25,402.336
637137.628601017,165637.570594065,0,"9004041241",RNS,85,1320,60,85.75,138001.248
332871.762448941,386655.307161708,0,"9004005940",CCS1,13,880,40,13.5,21726.144
351649.198780199,394974.972409486,0,"9004042162",SHS1,7,0,0,7,11265.408
330219.910245078,710827.812612287,0,"9004042184",CDC1,0,1320,60,0.75,1207.008
537183.87839764,176487.452164514,0,"9004042189",LVT,5,639,29.045,5.36306818,8631.022
631214.9568,164118.894300001,0,"9004042159",MSW,81,1482,67.364,81.84204545,131712.005
537887.855488105,175526.255198068,0,"9004042199",LLL,6,280,12.727,6.15909091,9912.096
274647.111816052,653724.565210035,0,"9004042151",LRK,1,0,0,1,1609.344
528743.262023778,178679.653535849,0,"9004042204",VTB1,0,440,20,0.25,402.336
537609.497254438,176224.332321166,0,"9004002482",BEX,5,1203,54.682,5.68352273,9146.743
539624.688634525,174286.978027157,0,"9004019555",LEE,0,0,0,0,0
339349.701711835,475126.393337603,0,"9004005159",CBC1,11,1320,60,11.75,18909.792
338214.560762188,475310.647266475,0,"9004005162",CBC1,12,880,40,12.5,20116.8
338585.478935691,475151.009617882,0,"9004005161",CBC1,12,440,20,12.25,19714.464
338968.187157829,475028.948269504,0,"9004005160",CBC1,12,0,0,12,19312.128
339598.670383127,475444.06961557,0,"9004005158",CBC1,11,880,40,11.5,18507.456
339823.519693179,475777.420625784,0,"9004005157",CBC1,11,440,20,11.25,18105.12
340028.572369342,476091.88313141,0,"9004005156",CBC1,11,0,0,11,17702.784
340115.070750228,476515.027972233,0,"9004005155",CBC1,10,1320,60,10.75,17300.448
340295.76925909,476868.002613416,0,"9004005154",CBC1,10,880,40,10.5,16898.112
316578.235177385,479788.096684753,0,"9004005294",CBC1,45,880,40,45.5,73225.152
321750.384641453,479983.339603925,0,"9004005258",CBC1,36,880,40,36.5,58741.056
321668.274567129,479589.988254389,0,"9004005257",CBC1,36,440,20,36.25,58338.72
321585.972374852,479196.751994464,0,"9004005256",CBC1,36,0,0,36,57936.384
321495.18011123,478771.232429467,0,"9004005255",CBC1,35,1320,60,35.75,57534.048
321422.655533079,478408.469425379,0,"9004005254",CBC1,35,880,40,35.5,57131.712
321447.555690072,478010.075718137,0,"9004005253",CBC1,35,440,20,35.25,56729.376
321512.165300219,477614.060280896,0,"9004005252",CBC1,35,0,0,35,56327.04
321577.099210792,477216.837302015,0,"9004005251",CBC1,34,1320,60,34.75,55924.704
321643.071121963,476820.315187945,0,"9004005250",CBC1,34,880,40,34.5,55522.368
321717.960977775,476426.027430807,0,"9004005249",CBC1,34,440,20,34.25,55120.032
321775.769756433,476028.827873455,0,"9004005248",CBC1,34,0,0,34,54717.696
321697.841132099,475635.602475463,0,"9004005247",CBC1,33,1320,60,33.75,54315.36
321568.502706459,475259.127738618,0,"9004005246",CBC1,33,880,40,33.5,53913.024
321595.25204018,474863.15768083,0,"9004005245",CBC1,33,440,20,33.25,53510.688
321661.304335175,474468.088140096,0,"9004005244",CBC1,33,0,0,33,53108.352
321662.796546046,474426.567284249,0,"9004008901",DAP,1,6,0.273,1.00340909,1614.83
321662.901081359,474421.625884409,0,"9004008900",DAP,1,0,0,1,1609.344
321083.498004442,474202.721906934,0,"9004005242",CBC1,32,880,40,32.5,52303.68
360198.587528131,396056.309256147,0,"9004006321",CGJ4,187,1320,60,187.75,302154.336
360084.13499543,401265.485708005,0,"9004006337",CGJ5,3,1320,60,3.75,6035.04
360265.939175216,400482.07904911,0,"9004006335",CGJ5,3,440,20,3.25,5230.368
360385.040311871,398973.728576485,0,"9004017439",HOB2,0,440,20,0.25,402.336
318692.483368304,483050.634289874,0,"9004005284",CBC1,43,0,0,43,69201.792
318856.833214401,483420.072535586,0,"9004005283",CBC1,42,1320,60,42.75,68799.456
318917.213089929,483810.099272468,0,"9004005282",CBC1,42,880,40,42.5,68397.12
354124.080626146,393467.515878418,0,"9004010086",DSE,12,440,20,12.25,19714.464
352660.340325396,392803.812528591,0,"9004010082",DSE,11,440,20,11.25,18105.12
353024.416815067,392973.258404392,0,"9004010083",DSE,11,880,40,11.5,18507.456
354491.654040831,393631.35678769,0,"9004010087",DSE,12,880,40,12.5,20116.8
332930.397359272,670049.484805827,0,"9004042667",MLE,0,194,8.818,0.11022727,177.394
332730.852977283,669946.932663028,0,"9004042714",MLE,0,440,20,0.25,402.336
333027.920021985,670959.65393803,0,"9004042723",MHL2,1,0,0,1,1609.344
333624.995439163,671284.02860173,0,"9004042705",MHL2,1,880,40,1.5,2414.016
333235.17687273,671283.027535739,0,"9004042682",MHL2,1,440,20,1.25,2011.68
332930.009846685,670051.857572752,0,"9004042678",MHL2,0,616,28,0.35,563.27
508701.390165927,428884.498252936,0,"9004042686",HBS,0,546,24.818,0.31022727,499.262
329984.161294767,673785.786331435,0,"9004042664",ECM8,2,1320,60,2.75,4425.696
289342.592796779,680144.243121776,0,"9004042676",GMH,0,0,0,0,0
259261.314767882,613330.524495329,0,"9004042677",GNN,1,0,0,1,1609.344
260737.119174002,613697.597548265,0,"9004042724",GNN,0,0,0,0,0
257732.681917757,613465.841450841,0,"9004042716",GNN,2,0,0,2,3218.688
331773.366239665,188537.522990477,0,"9004042666",MAI,41,1320,60,41.75,67190.112
331797.465158239,188908.667552875,0,"9004042713",MAI,41,880,40,41.5,66787.776
234637.720266917,775239.138696862,0,"9004039087",WHL,78,440,20,78.25,125931.168
234584.879522528,774862.133692769,0,"9004039086",WHL,78,0,0,78,125528.832
234549.108282156,774456.379396021,0,"9004039085",WHL,77,1320,60,77.75,125126.496
234559.980504075,774055.97338874,0,"9004039084",WHL,77,880,40,77.5,124724.16
234539.3969548,773653.759240171,0,"9004039083",WHL,77,440,20,77.25,124321.824
234506.544245767,773261.466881539,0,"9004039082",WHL,77,0,0,77,123919.488
234430.547669103,772874.015330107,0,"9004039081",WHL,76,1320,60,76.75,123517.152
289803.279758843,923973.051764844,0,"9004037627",WCK,112,880,40,112.5,181051.2
289948.625109726,923600.668655572,0,"9004037626",WCK,112,440,20,112.25,180648.864
289946.949599419,923213.097686371,0,"9004037625",WCK,112,0,0,112,180246.528
290020.943563605,922828.894913827,0,"9004037624",WCK,111,1320,60,111.75,179844.192
290117.168941608,922437.818486597,0,"9004037623",WCK,111,880,40,111.5,179441.856
290202.872580636,922044.690406407,0,"9004037622",WCK,111,440,20,111.25,179039.52
290145.589988971,921650.185065562,0,"9004037621",WCK,111,0,0,111,178637.184
290308.287984895,921288.073462249,0,"9004037620",WCK,110,1320,60,110.75,178234.848
290472.95095893,920921.531906452,0,"9004037619",WCK,110,880,40,110.5,177832.512
290785.900758789,920674.844088215,0,"9004037618",WCK,110,440,20,110.25,177430.176
291078.089628287,920399.497344055,0,"9004037617",WCK,110,0,0,110,177027.84
291371.381868237,920124.172607971,0,"9004037616",WCK,109,1320,60,109.75,176625.504
291577.556532442,919779.141658929,0,"9004037615",WCK,109,880,40,109.5,176223.168
291914.838374628,919571.715479702,0,"9004037614",WCK,109,440,20,109.25,175820.832
292290.671688435,919424.302673672,0,"9004037613",WCK,109,0,0,109,175418.496
292661.911936852,919271.406659613,0,"9004037612",WCK,108,1320,60,108.75,175016.16
292977.886906283,919022.651414405,0,"9004037611",WCK,108,880,40,108.5,174613.824
285335.018328606,901387.341117509,0,"9004037523",WCK,86,880,40,86.5,139208.256
285736.63855672,901418.641664481,0,"9004037524",WCK,86,1320,60,86.75,139610.592
296883.353054294,667929.998616801,0,"9004041070",NEM1,24,880,40,24.5,39428.928
279364.594898031,898401.146595845,0,"9004037506",WCK,82,440,20,82.25,132368.544
265654.801330595,195062.756539055,0,"9004042166",SWL,0,0,0,0,0
297820.466136944,576250.31724125,0,"9004015516",GSW,92,0,0,92,148059.648
235562.199342298,766469.095046913,0,"9004039061",WHL,71,1320,60,71.75,115470.432
235804.702830646,766174.294710522,0,"9004039060",WHL,71,880,40,71.5,115068.096
235962.998806661,765797.672148053,0,"9004039059",WHL,71,440,20,71.25,114665.76
236251.199362396,765522.930074298,0,"9004039058",WHL,71,0,0,71,114263.424
236497.674281653,765212.56656499,0,"9004039057",WHL,70,1320,60,70.75,113861.088
236687.736118432,764861.581221021,0,"9004039056",WHL,70,880,40,70.5,113458.752
236881.752304194,764506.493030784,0,"9004039055",WHL,70,440,20,70.25,113056.416
237095.052232729,764164.507204377,0,"9004039054",WHL,70,0,0,70,112654.08
237389.576907826,763900.023929417,0,"9004039053",WHL,69,1320,60,69.75,112251.744
237683.818364212,763629.176228647,0,"9004039052",WHL,69,880,40,69.5,111849.408
237843.340651598,763259.555875425,0,"9004039051",WHL,69,440,20,69.25,111447.072
238101.871170799,762957.845822689,0,"9004039050",WHL,69,0,0,69,111044.736
238432.787290019,762732.190674661,0,"9004039049",WHL,68,1320,60,68.75,110642.4
238723.223753242,762454.117904813,0,"9004039048",WHL,68,880,40,68.5,110240.064
239033.111508109,762197.5614266,0,"9004039047",WHL,68,440,20,68.25,109837.728
239382.107353175,761999.158848575,0,"9004039046",WHL,68,0,0,68,109435.392
239700.054350924,761755.681833215,0,"9004039045",WHL,67,1320,60,67.75,109033.056
239986.481757607,761475.17241566,0,"9004039044",WHL,67,880,40,67.5,108630.72
240283.942634544,761205.273477521,0,"9004039043",WHL,67,440,20,67.25,108228.384
240579.546556228,760935.894878065,0,"9004039042",WHL,67,0,0,67,107826.048
240859.705707928,760644.979040037,0,"9004039041",WHL,66,1320,60,66.75,107423.712
241097.134484898,760323.224027698,0,"9004039040",WHL,66,880,40,66.5,107021.376
241417.523957566,760081.358555708,0,"9004039039",WHL,66,440,20,66.25,106619.04
241735.755363213,759837.833512242,0,"9004039038",WHL,66,0,0,66,106216.704
242107.532976268,759679.800250067,0,"9004039037",WHL,65,1320,60,65.75,105814.368
242389.800220557,759436.148126254,0,"9004039036",WHL,65,880,40,65.5,105412.032
321478.789716725,474154.137815552,0,"9004005243",CBC1,32,1320,60,32.75,52706.016
320699.973352243,474085.227817374,0,"9004005241",CBC1,32,440,20,32.25,51901.344
320311.076485919,473985.779528272,0,"9004005240",CBC1,32,0,0,32,51499.008
319901.996729427,473883.301118096,0,"9004005239",CBC1,31,1320,60,31.75,51096.672
321695.613846347,473705.69827873,0,"9004008899",DAP,0,880,40,0.5,804.672
319696.715904248,473577.606599779,0,"9004005238",CBC1,31,880,40,31.5,50694.336
319579.32739908,473193.354747869,0,"9004005237",CBC1,31,440,20,31.25,50292
312111.775328413,681757.105189073,0,"9004028486",RHD2,1,440,20,1.25,2011.68
358565.849966374,395273.056498973,0,"9004010098",DSE,15,440,20,15.25,24542.496
358685.441567889,393235.475946493,0,"9004038369",WEE,185,1320,60,185.75,298935.648
358846.808956258,392867.608357652,0,"9004006310",CGJ3,185,880,40,185.5,298533.312
358953.551960276,393984.015901188,0,"9004006315",CGJ4,186,440,20,186.25,299740.32
358967.544315464,395299.564546398,0,"9004010099",DSE,15,880,40,15.5,24944.832
359089.628076278,403004.46431325,0,"9004029755",SBH3,12,440,20,12.25,19714.464
359368.367416495,394674.365620937,0,"9004006317",CGJ4,186,1320,60,186.75,300544.992
359536.315571044,391880.9195287,0,"9004006307",CGJ3,184,1320,60,184.75,297326.304
338261.564631623,401356.173866655,0,"9004031210",SJO2,7,440,20,7.25,11667.744
338476.956761769,401684.314566055,0,"9004031211",SJO2,7,880,40,7.5,12070.08
338723.084034749,398001.378938874,0,"9004039331",WJK,30,1320,60,30.75,49487.328
338698.062669418,402021.316584917,0,"9004031212",SJO2,7,1320,60,7.75,12472.416
519022.576742985,178406.104179449,0,"9004025267",NKE1,3,840,38.182,3.47727273,5596.128
453812.597605481,524537.396186204,0,"9004043342",SES,2,0,0,2,3218.688
484670.598411652,160451.485490818,0,"9004043391",GTW2,56,440,20,56.25,90525.6
510202.793198707,170029.248936775,0,"9004043264",NMS2,16,1320,60,16.75,26956.512
537879.384664379,184709.214692173,0,"9004042706",LLS2,0,308,14,0.175,281.635
404987.434359452,317975.215405791,0,"9004042660",RRN3,13,1522,69.182,13.86477273,22313.189
405166.320646125,318086.024853437,0,"9004042696",RRN3,14,0,0,14,22530.816
405551.10147573,318035.247137941,0,"9004042694",RRN3,14,440,20,14.25,22933.152
405879.667281347,317798.603692077,0,"9004042717",RRN3,14,880,40,14.5,23335.488
406208.118672352,317564.464838824,0,"9004042691",RRN3,14,1320,60,14.75,23737.824
406546.22180258,317342.839727407,0,"9004042722",RRN3,15,0,0,15,24140.16
406875.255335755,317107.357904598,0,"9004042699",RRN3,15,440,20,15.25,24542.496
330941.631389033,187018.280255866,0,"9004042725",NNM,0,306,13.909,0.17386364,279.806
629254.733866479,235146.691172055,0,"9004013940",FEL,83,1320,60,83.75,134782.56
599699.484035742,226357.447056393,0,"9004042754",COC,52,0,0,52,83685.888
600101.442198255,226319.373966625,0,"9004042764",COC,52,440,20,52.25,84088.224
639997.072882332,263919.575361409,0,"9004042736",SIZ,92,440,20,92.25,148461.984
638870.896120068,263673.384638824,0,"9004042739",SIZ,91,880,40,91.5,147254.976
641902.46587942,263507.072195244,0,"9004042768",SIZ,93,880,40,93.5,150473.664
643421.612558327,263020.491448678,0,"9004031140",SIZ,94,880,40,94.5,152083.008
644614.124186698,262862.71529474,0,"9004042770",SIZ,95,440,20,95.25,153290.016
645384.049088721,262669.993490423,0,"9004031144",SIZ,95,1320,60,95.75,154094.688
461040.549866305,431865.996767346,0,"9004030771",SEC,0,0,0,0,0
371040.749244366,354468.904808372,0,"9004015067",GSG,0,806,36.636,0.45795455,737.006
427616.506285806,585020.01437849,0,"9004042753",BWC,1,440,20,1.25,2011.68
427749.901166203,585818.792847665,0,"9004042758",BWC,1,1320,60,1.75,2816.352
427379.959307723,583430.805729416,0,"9004042766",BWC,0,440,20,0.25,402.336
427432.328159499,583832.444792099,0,"9004042767",BWC,0,880,40,0.5,804.672
427501.424103966,583055.242117235,0,"9004042738",BWC,0,0,0,0,0
461406.757219247,431309.157791091,0,"9004030770",SEC,0,726,33,0.4125,663.854
427554.528352244,584619.410745937,0,"9004042740",BWC,1,0,0,1,1609.344
297114.310046487,668254.886228911,0,"9004041068",NEM1,24,1320,60,24.75,39831.264
296566.403478712,667684.587227403,0,"9004041069",NEM1,24,440,20,24.25,39026.592
290842.109330282,667135.815489665,0,"9004041071",NEM1,20,880,40,20.5,32991.552
291620.602651047,667330.869076033,0,"9004041072",NEM1,21,0,0,21,33796.224
291234.765910993,667234.30774006,0,"9004041073",NEM1,20,1320,60,20.75,33393.888
290444.616248005,667035.764239844,0,"9004041074",NEM1,20,440,20,20.25,32589.216
292011.827618386,667417.907471529,0,"9004041075",NEM1,21,440,20,21.25,34198.56
293134.766100383,667070.553004123,0,"9004041076",NEM1,22,0,0,22,35405.568
292750.284423727,667141.058842119,0,"9004041077",NEM1,21,1320,60,21.75,35003.232
340411.514701036,384343.527503254,0,"9004030416",SCR,24,0,0,24,38624.256
308636.929213944,569892.309919141,0,"9004015548",GSW,100,0,0,100,160934.4
369524.531093469,519842.639697805,0,"9004012568",EDE,10,440,20,10.25,16495.776
368952.269731028,520398.952791558,0,"9004029103",SAC,277,0,0,277,445788.288
369394.997820723,519738.096357199,0,"9004029101",SAC,276,880,40,276.5,444983.616
369489.524642254,519347.86670472,0,"9004029100",SAC,276,440,20,276.25,444581.28
369558.040363223,518950.917526967,0,"9004029099",SAC,276,0,0,276,444178.944
369627.244906085,518555.230973736,0,"9004029098",SAC,275,1320,60,275.75,443776.608
369695.433249264,518158.9149645,0,"9004029097",SAC,275,880,40,275.5,443374.272
369719.481580152,519476.918940769,0,"9004012567",EDE,10,0,0,10,16093.44
369832.649881833,517366.384079253,0,"9004029095",SAC,275,0,0,275,442569.6
370256.559489532,518918.222080531,0,"9004012565",EDE,9,880,40,9.5,15288.768
370557.222731028,518613.861485316,0,"9004012564",EDE,9,440,20,9.25,14886.432
370790.297209134,518319.876905842,0,"9004012563",EDE,9,0,0,9,14484.096
371051.013067739,518002.054089156,0,"9004012562",EDE,8,1320,60,8.75,14081.76
296172.256267404,580328.159633592,0,"9004015505",GSW,89,440,20,89.25,143633.952
296540.492160013,579612.297458884,0,"9004015507",GSW,89,1320,60,89.75,144438.624
296710.23725346,579254.028869729,0,"9004015508",GSW,90,0,0,90,144840.96
296885.242920883,578883.214365949,0,"9004015509",GSW,90,440,20,90.25,145243.296
242418.143178122,759043.484320459,0,"9004039035",WHL,65,440,20,65.25,105009.696
242499.87154609,758661.40846767,0,"9004039034",WHL,65,0,0,65,104607.36
242276.334214805,758343.820165439,0,"9004039033",WHL,64,1320,60,64.75,104205.024
242272.469528776,757961.542207126,0,"9004039032",WHL,64,880,40,64.5,103802.688
242277.676153137,757557.182739584,0,"9004039031",WHL,64,440,20,64.25,103400.352
242415.396273352,757192.824777615,0,"9004039030",WHL,64,0,0,64,102998.016
242668.698440642,756888.66929823,0,"9004039029",WHL,63,1320,60,63.75,102595.68
242764.526502367,756481.210077752,0,"9004039028",WHL,63,880,40,63.5,102193.344
242801.250251991,756078.451120917,0,"9004039027",WHL,63,440,20,63.25,101791.008
242868.385192596,755683.480716297,0,"9004039026",WHL,63,0,0,63,101388.672
242914.065641605,755285.529668334,0,"9004039025",WHL,62,1320,60,62.75,100986.336
233720.530757169,744604.58547249,0,"9004038987",WHL,53,440,20,53.25,85697.568
234061.37099615,744820.810772885,0,"9004038988",WHL,53,880,40,53.5,86099.904
234390.937751192,745038.865853636,0,"9004038989",WHL,53,1320,60,53.75,86502.24
234693.172992727,745300.925693153,0,"9004038990",WHL,54,0,0,54,86904.576
316288.847006674,862283.784076112,0,"9004000641",ANI2,8,1320,60,8.75,14081.76
316687.408446725,862226.609829222,0,"9004000642",ANI2,9,0,0,9,14484.096
317083.419953583,862158.113399004,0,"9004000643",ANI2,9,440,20,9.25,14886.432
507871.865768527,176277.215956232,0,"9004041254",HLL1,23,0,0,23,37014.912
507669.539985215,177733.313465656,0,"9004041251",HLL1,21,5000,227.273,23.84090909,38368.224
507750.650394725,177241.174079443,0,"9004041252",HLL1,22,0,0,22,35405.568
507898.024285188,176763.462214845,0,"9004041253",HLL1,22,5000,227.273,24.84090909,39977.568
507512.559039098,175939.10511743,0,"9004041255",HLL1,23,5000,227.273,25.84090909,41586.912
507108.707760954,175644.941017453,0,"9004041256",HLL1,24,0,0,24,38624.256
506839.6435,174773.986400001,0,"9004041257",HLL1,25,0,0,25,40233.6
507129.619771656,174366.583583303,0,"9004041258",HLL1,25,5000,227.273,27.84090909,44805.6
507598.173175628,174235.633074789,0,"9004041259",HLL1,26,0,0,26,41842.944
508006.377676204,174467.09171355,0,"9004041260",HLL1,26,5000,227.273,28.84090909,46414.944
528973.63681181,178986.549876693,0,"9004043468",VIR,0,0,0,0,0
509506.973629227,169627.825070771,0,"9004043435",NMS2,17,440,20,17.25,27761.184
519917.960415547,178465.67576279,0,"9004043637",ATG,9,1686,76.636,9.95795455,16025.774
499005.099395344,150225.201390032,0,"9004043413",NGL,29,880,40,29.5,47475.648
390274.33101396,170928.504868577,0,"9004043483",WEY,96,176,8,96.1,154657.958
521543.24539156,161137.50070216,0,"9004043290",BTH2,18,440,20,18.25,29370.528
333240.572201217,699956.692177449,0,"9004043467",MTL1,2,1320,60,2.75,4425.696
390177.823077291,170709.17002403,0,"9004043354",WEY,96,440,20,96.25,154899.36
512673.94552826,169934.266298298,0,"9004043562",NMS2,15,0,0,15,24140.16
472519.913292916,173743.45131626,0,"9004043488",RDG2,68,440,20,68.25,109837.728
525179.437141374,171148.675317447,0,"9004043615",PPW,8,440,20,8.25,13277.088
526225.857691908,163912.453587594,0,"9004043568",BTH2,14,1452,66,14.825,23858.525
335135.786467775,700164.554108166,0,"9004043380",MTL1,4,0,0,4,6437.376
499664.484218373,150339.664621468,0,"9004043420",NGL,29,0,0,29,46670.976
520755.145749192,183485.976530274,0,"9004043665",WCL,1,440,20,1.25,2011.68
522735.556277046,162271.223974897,0,"9004043440",BTH2,17,440,20,17.25,27761.184
336081.659835351,563225.936616592,0,"9004043588",KMG1,7,0,0,7,11265.408
513439.149442102,169840.253311429,0,"9004043674",NMS2,14,880,40,14.5,23335.488
429824.812671596,99134.0919990974,0,"9004043539",BLP,94,1320,60,94.75,152485.344
488493.575803597,154075.2334406,0,"9004043457",GTW2,51,880,40,51.5,82881.216
528055.073497366,176121.281130905,0,"9004014178",FLL2,2,440,20,2.25,3621.024
518346.521988785,184904.025190401,0,"9004043544",UHL,3,0,0,3,4828.032
515583.291883469,167192.541689321,0,"9004043424",HAM,14,440,20,14.25,22933.152
490605.339100218,150432.336896656,0,"9004043350",GTW2,48,1320,60,48.75,78455.52
483138.342615689,161758.815960506,0,"9004043458",GTW2,57,880,40,57.5,92537.28
449657.330516328,521776.936202094,0,"9004043451",POC1,2,1320,60,2.75,4425.696
427842.006940691,584989.510948621,0,"9004024106",MWJ,0,440,20,0.25,402.336
329985.617637401,697830.575007245,0,"9004042237",TNW,0,0,0,0,0
329760.354922524,697502.014568323,0,"9004042238",TNW,0,440,20,0.25,402.336
329027.968284017,697207.793151155,0,"9004042239",TNW,0,1320,60,0.75,1207.008
459389.35761346,222595.8734699,0,"9004042246",BSG,8,1320,60,8.75,14081.76
348438.282636285,850789.125407714,0,"9004000591",ANI1,49,1320,60,49.75,80064.864
341090.887594098,653148.90284882,0,"9004042065",SBO,20,0,0,20,32186.88
334690.761916934,661173.006338436,0,"9004042033",SBO,12,0,0,12,19312.128
338928.175287229,660080.528637616,0,"9004042046",SBO,15,440,20,15.25,24542.496
340644.729950924,653818.677863043,0,"9004042063",SBO,19,880,40,19.5,31382.208
342497.547710058,650052.942380039,0,"9004042074",SBO,22,440,20,22.25,35807.904
342775.246843791,649761.680335555,0,"9004042075",SBO,22,880,40,22.5,36210.24
